item_id,order_id,product_id,quantity,unit_price,line_total
1648,653,88,2,959.49,1918.98
1649,653,57,4,382.38,1529.52
1650,653,119,4,595.84,2383.36
1651,653,34,5,526.69,2633.45
1652,654,103,3,363.11,1089.33
1653,654,105,2,864.39,1728.78
1654,654,50,4,258.18,1032.72
1655,654,1,1,599.53,599.53
1656,655,16,1,776.09,776.09
1657,655,196,3,740.87,2222.61
1658,655,40,4,265.24,1060.96
1659,656,7,3,141.35,424.05
1660,657,167,5,881.58,4407.9
1661,657,169,1,629.93,629.93
1662,657,10,1,477.51,477.51
1663,658,124,2,832.15,1664.3
1664,658,187,2,526.23,1052.46
1665,659,80,2,172.39,344.78
1666,660,119,2,595.84,1191.68
1667,660,31,4,882.82,3531.28
1668,660,7,5,141.35,706.75
1669,661,59,5,210.05,1050.25
1670,661,178,1,18.72,18.72
1671,661,197,2,733.79,1467.58
1672,662,136,1,391.52,391.52
1673,662,127,2,678.75,1357.5
1674,662,9,2,595.75,1191.5
1675,662,32,2,190.38,380.76
1676,663,160,3,444.08,1332.24
1677,663,90,2,554.93,1109.86
1678,663,133,4,613.25,2453.0
1679,663,46,1,829.62,829.62
1680,664,148,4,814.45,3257.8
1681,664,64,3,627.86,1883.58
1682,665,185,3,519.63,1558.89
1683,665,158,3,341.06,1023.18
1684,666,61,2,144.43,288.86
1685,666,44,2,758.56,1517.12
1686,667,59,5,210.05,1050.25
1687,667,49,5,566.09,2830.45
1688,667,155,5,457.42,2287.1
1689,667,45,1,527.87,527.87
1690,668,94,4,20.58,82.32
1691,668,177,2,684.52,1369.04
1692,668,91,2,646.68,1293.36
1693,669,59,4,210.05,840.2
1694,669,110,1,842.4,842.4
1695,670,9,4,595.75,2383.0
1696,670,102,1,740.95,740.95
1697,670,13,5,585.6,2928.0
1698,671,12,5,967.23,4836.15
1699,671,48,4,899.39,3597.56
1700,671,156,4,732.27,2929.08
1701,671,31,5,882.82,4414.1
1702,672,52,4,290.65,1162.6
1703,672,10,1,477.51,477.51
1704,673,126,1,71.84,71.84
1705,674,102,1,740.95,740.95
1706,674,91,5,646.68,3233.4
1707,675,143,5,574.84,2874.2
1708,675,162,2,87.01,174.02
1709,676,127,4,678.75,2715.0
1710,677,137,3,694.96,2084.88
1711,677,200,4,983.19,3932.76
1712,677,123,2,154.99,309.98
1713,678,114,3,594.26,1782.78
1714,678,34,2,526.69,1053.38
1715,678,54,2,84.85,169.7
1716,679,37,2,612.89,1225.78
1717,679,183,5,925.0,4625.0
1718,680,163,1,727.35,727.35
1719,681,65,2,786.87,1573.74
1720,681,89,5,655.46,3277.3
1721,681,172,5,555.62,2778.1
1722,682,184,2,123.84,247.68
1723,682,46,3,829.62,2488.86
1724,683,15,4,23.84,95.36
1725,683,47,5,855.21,4276.05
1726,683,87,2,621.68,1243.36
1727,683,96,1,678.64,678.64
1728,684,63,4,224.94,899.76
1729,684,63,1,224.94,224.94
1730,684,166,1,75.47,75.47
1731,684,137,1,694.96,694.96
1732,685,102,4,740.95,2963.8
1733,685,71,1,481.99,481.99
1734,685,61,1,144.43,144.43
1735,686,172,3,555.62,1666.86
1736,686,59,5,210.05,1050.25
1737,686,79,1,261.04,261.04
1738,686,168,5,73.07,365.35
1739,687,39,1,264.48,264.48
1740,687,169,1,629.93,629.93
1741,687,57,4,382.38,1529.52
1742,688,103,1,363.11,363.11
1743,688,131,3,579.46,1738.38
1744,689,59,5,210.05,1050.25
1745,689,185,4,519.63,2078.52
1746,689,169,3,629.93,1889.79
1747,689,99,1,34.48,34.48
1748,690,188,3,513.22,1539.66
1749,690,122,1,560.2,560.2
1750,690,93,3,686.0,2058.0
1751,691,146,1,441.87,441.87
1752,691,45,1,527.87,527.87
1753,691,95,1,929.22,929.22
1754,692,185,3,519.63,1558.89
1755,692,19,1,612.02,612.02
1756,692,145,3,301.22,903.66
1757,692,85,4,723.57,2894.28
1758,693,5,5,133.02,665.1
1759,693,172,1,555.62,555.62
1760,693,148,4,814.45,3257.8
1761,694,152,3,253.43,760.29
1762,694,116,5,674.61,3373.05
1763,695,92,2,233.62,467.24
1764,695,16,4,776.09,3104.36
1765,695,1,2,599.53,1199.06
1766,695,5,3,133.02,399.06
1767,696,112,2,968.87,1937.74
1768,696,171,1,963.42,963.42
1769,697,160,4,444.08,1776.32
1770,698,35,1,809.76,809.76
1771,699,79,1,261.04,261.04
1772,699,52,5,290.65,1453.25
1773,700,193,4,573.67,2294.68
1774,700,159,4,50.71,202.84
1775,701,137,5,694.96,3474.8
1776,701,166,4,75.47,301.88
1777,701,104,1,556.96,556.96
1778,701,145,5,301.22,1506.1
1779,702,56,1,757.39,757.39
1780,702,43,4,157.42,629.68
1781,702,126,4,71.84,287.36
1782,702,60,1,248.51,248.51
1783,703,34,4,526.69,2106.76
1784,703,167,4,881.58,3526.32
1785,704,118,3,923.87,2771.61
1786,705,167,5,881.58,4407.9
1787,705,108,3,423.99,1271.97
1788,705,61,2,144.43,288.86
1789,705,162,5,87.01,435.05
1790,706,52,1,290.65,290.65
1791,706,155,1,457.42,457.42
1792,706,162,4,87.01,348.04
1793,707,80,2,172.39,344.78
1794,707,8,5,144.08,720.4
1795,707,173,5,848.64,4243.2
1796,708,47,2,855.21,1710.42
1797,708,32,2,190.38,380.76
1798,708,12,2,967.23,1934.46
1799,709,151,1,919.17,919.17
1800,710,7,3,141.35,424.05
1801,710,125,4,523.5,2094.0
1802,710,70,3,874.24,2622.72
1803,711,73,4,697.14,2788.56
1804,711,2,1,433.77,433.77
1805,711,1,2,599.53,1199.06
1806,711,108,5,423.99,2119.95
1807,712,102,3,740.95,2222.85
1808,712,80,5,172.39,861.95
1809,712,171,4,963.42,3853.68
1810,712,128,4,334.33,1337.32
1811,713,147,4,861.73,3446.92
1812,713,152,4,253.43,1013.72
1813,713,80,1,172.39,172.39
1814,714,52,4,290.65,1162.6
1815,714,89,4,655.46,2621.84
1816,714,177,1,684.52,684.52
1817,714,66,3,755.64,2266.92
1818,715,6,4,756.18,3024.72
1819,716,91,3,646.68,1940.04
1820,716,179,2,290.05,580.1
1821,717,51,1,701.88,701.88
1822,717,151,4,919.17,3676.68
1823,717,70,5,874.24,4371.2
1824,717,110,5,842.4,4212.0
1825,718,119,4,595.84,2383.36
1826,718,21,1,562.68,562.68
1827,719,36,5,19.01,95.05
1828,719,179,4,290.05,1160.2
1829,719,58,3,37.06,111.18
1830,720,13,3,585.6,1756.8
1831,720,152,4,253.43,1013.72
1832,721,46,3,829.62,2488.86
1833,722,29,2,324.56,649.12
1834,722,136,2,391.52,783.04
1835,722,119,4,595.84,2383.36
1836,723,110,3,842.4,2527.2
1837,723,61,1,144.43,144.43
1838,724,158,3,341.06,1023.18
1839,724,135,5,316.62,1583.1
1840,724,144,5,761.2,3806.0
1841,725,157,4,400.72,1602.88
1842,725,90,3,554.93,1664.79
1843,725,106,4,905.67,3622.68
1844,726,77,3,264.47,793.41
1845,726,193,3,573.67,1721.01
1846,727,191,2,920.62,1841.24
1847,727,79,3,261.04,783.12
1848,727,19,3,612.02,1836.06
1849,728,102,5,740.95,3704.75
1850,729,193,5,573.67,2868.35
1851,729,63,3,224.94,674.82
1852,730,149,4,172.53,690.12
1853,730,73,2,697.14,1394.28
1854,730,148,3,814.45,2443.35
1855,731,68,1,138.42,138.42
1856,731,135,5,316.62,1583.1
1857,731,44,2,758.56,1517.12
1858,731,58,1,37.06,37.06
1859,732,129,4,190.45,761.8
1860,732,33,5,570.12,2850.6
1861,732,186,4,734.26,2937.04
1862,733,148,5,814.45,4072.25
1863,733,165,5,13.02,65.1
1864,734,26,2,229.54,459.08
1865,734,41,1,163.92,163.92
1866,734,3,5,403.57,2017.85
1867,735,34,1,526.69,526.69
1868,735,177,2,684.52,1369.04
1869,735,30,4,537.47,2149.88
1870,735,195,1,330.66,330.66
1871,736,84,3,660.98,1982.94
1872,736,133,3,613.25,1839.75
1873,736,50,3,258.18,774.54
1874,736,162,4,87.01,348.04
1875,737,87,4,621.68,2486.72
1876,737,150,2,985.55,1971.1
1877,737,200,2,983.19,1966.38
1878,738,63,1,224.94,224.94
1879,739,78,3,333.21,999.63
1880,740,78,4,333.21,1332.84
1881,740,17,2,521.08,1042.16
1882,740,186,5,734.26,3671.3
1883,740,58,5,37.06,185.3
1884,741,8,2,144.08,288.16
1885,742,28,2,654.62,1309.24
1886,742,200,1,983.19,983.19
1887,742,53,4,377.58,1510.32
1888,743,101,3,799.06,2397.18
1889,743,136,5,391.52,1957.6
1890,743,101,2,799.06,1598.12
1891,744,150,3,985.55,2956.65
1892,744,161,4,882.73,3530.92
1893,744,1,5,599.53,2997.65
1894,745,21,5,562.68,2813.4
1895,745,157,2,400.72,801.44
1896,745,18,3,462.36,1387.08
1897,745,181,3,921.31,2763.93
1898,746,49,3,566.09,1698.27
1899,746,179,3,290.05,870.15
1900,746,102,4,740.95,2963.8
1901,747,22,1,382.79,382.79
1902,747,58,5,37.06,185.3
1903,748,13,2,585.6,1171.2
1904,748,76,2,373.85,747.7
1905,748,49,4,566.09,2264.36
1906,749,172,2,555.62,1111.24
1907,749,9,2,595.75,1191.5
1908,750,80,4,172.39,689.56
1909,750,75,2,468.67,937.34
1910,751,105,2,864.39,1728.78
1911,751,168,1,73.07,73.07
1912,751,5,3,133.02,399.06
1913,752,170,4,91.25,365.0
1914,752,183,5,925.0,4625.0
1915,753,130,4,594.24,2376.96
1916,753,139,1,140.85,140.85
1917,753,9,5,595.75,2978.75
1918,753,167,3,881.58,2644.74
1919,754,146,3,441.87,1325.61
1920,754,98,5,343.89,1719.45
1921,755,40,1,265.24,265.24
1922,756,113,3,329.25,987.75
1923,756,17,4,521.08,2084.32
1924,756,68,2,138.42,276.84
1925,756,10,3,477.51,1432.53
1926,757,82,1,945.45,945.45
1927,757,40,2,265.24,530.48
1928,758,13,2,585.6,1171.2
1929,758,42,5,640.51,3202.55
1930,758,157,3,400.72,1202.16
1931,759,101,3,799.06,2397.18
1932,759,47,4,855.21,3420.84
1933,759,193,3,573.67,1721.01
1934,759,187,2,526.23,1052.46
1935,760,52,2,290.65,581.3
1936,760,134,2,814.66,1629.32
1937,761,3,2,403.57,807.14
1938,761,5,2,133.02,266.04
1939,762,103,5,363.11,1815.55
1940,762,28,2,654.62,1309.24
1941,762,53,1,377.58,377.58
1942,763,6,2,756.18,1512.36
1943,763,51,3,701.88,2105.64
1944,764,120,4,170.51,682.04
1945,764,18,1,462.36,462.36
1946,764,172,4,555.62,2222.48
1947,764,117,3,790.12,2370.36
1948,765,113,4,329.25,1317.0
1949,766,199,4,760.13,3040.52
1950,766,157,5,400.72,2003.6
1951,767,193,3,573.67,1721.01
1952,767,64,1,627.86,627.86
1953,767,45,3,527.87,1583.61
1954,768,54,1,84.85,84.85
1955,768,21,2,562.68,1125.36
1956,768,60,5,248.51,1242.55
1957,769,125,2,523.5,1047.0
1958,769,61,1,144.43,144.43
1959,769,56,3,757.39,2272.17
1960,770,12,2,967.23,1934.46
1961,770,139,3,140.85,422.55
1962,771,18,5,462.36,2311.8
1963,771,190,1,7.56,7.56
1964,771,24,4,748.59,2994.36
1965,771,184,2,123.84,247.68
1966,772,170,2,91.25,182.5
1967,772,75,1,468.67,468.67
1968,773,15,4,23.84,95.36
1969,773,185,4,519.63,2078.52
1970,773,67,5,806.74,4033.7
1971,774,187,1,526.23,526.23
1972,774,122,4,560.2,2240.8
1973,774,83,3,72.63,217.89
1974,774,106,1,905.67,905.67
1975,775,68,1,138.42,138.42
1976,775,99,3,34.48,103.44
1977,776,138,4,191.16,764.64
1978,776,40,4,265.24,1060.96
1979,777,87,5,621.68,3108.4
1980,777,17,2,521.08,1042.16
1981,778,82,5,945.45,4727.25
1982,778,11,5,797.76,3988.8
1983,779,99,4,34.48,137.92
1984,779,195,5,330.66,1653.3
1985,779,73,3,697.14,2091.42
1986,780,64,4,627.86,2511.44
1987,780,64,2,627.86,1255.72
1988,781,147,1,861.73,861.73
1989,781,48,1,899.39,899.39
1990,781,34,1,526.69,526.69
1991,781,23,1,294.0,294.0
1992,782,136,4,391.52,1566.08
1993,783,61,3,144.43,433.29
1994,784,191,5,920.62,4603.1
1995,784,13,1,585.6,585.6
1996,784,117,1,790.12,790.12
1997,784,125,3,523.5,1570.5
1998,785,162,2,87.01,174.02
1999,786,91,1,646.68,646.68
2000,786,151,5,919.17,4595.85
2001,787,178,3,18.72,56.16
2002,787,46,5,829.62,4148.1
2003,787,82,1,945.45,945.45
2004,788,27,2,682.78,1365.56
2005,788,45,2,527.87,1055.74
2006,788,127,4,678.75,2715.0
2007,788,192,3,228.39,685.17
2008,789,57,5,382.38,1911.9
2009,789,117,2,790.12,1580.24
2010,790,6,3,756.18,2268.54
2011,790,75,2,468.67,937.34
2012,791,29,4,324.56,1298.24
2013,791,46,4,829.62,3318.48
2014,792,176,3,934.25,2802.75
2015,792,152,4,253.43,1013.72
2016,792,50,2,258.18,516.36
2017,793,178,5,18.72,93.6
2018,794,52,3,290.65,871.95
2019,794,76,3,373.85,1121.55
2020,795,5,3,133.02,399.06
2021,795,129,5,190.45,952.25
2022,795,128,5,334.33,1671.65
2023,795,154,5,635.45,3177.25
2024,796,4,3,506.73,1520.19
2025,796,119,1,595.84,595.84
2026,796,43,1,157.42,157.42
2027,797,158,4,341.06,1364.24
2028,797,197,5,733.79,3668.95
2029,797,176,3,934.25,2802.75
2030,798,157,3,400.72,1202.16
2031,799,175,4,388.95,1555.8
2032,799,128,3,334.33,1002.99
2033,800,102,4,740.95,2963.8
2034,800,163,2,727.35,1454.7
2035,801,154,3,635.45,1906.35
2036,801,107,2,143.14,286.28
2037,802,48,4,899.39,3597.56
2038,802,128,4,334.33,1337.32
2039,802,82,2,945.45,1890.9
2040,803,92,5,233.62,1168.1
2041,803,40,1,265.24,265.24
2042,804,21,4,562.68,2250.72
2043,804,90,5,554.93,2774.65
2044,804,22,2,382.79,765.58
2045,804,155,2,457.42,914.84
2046,805,168,3,73.07,219.21
2047,806,39,5,264.48,1322.4
2048,806,74,1,383.75,383.75
2049,807,83,4,72.63,290.52
2050,808,11,2,797.76,1595.52
2051,808,152,3,253.43,760.29
2052,809,194,5,981.5,4907.5
2053,809,103,2,363.11,726.22
2054,809,112,2,968.87,1937.74
2055,810,172,2,555.62,1111.24
2056,810,166,4,75.47,301.88
2057,810,45,5,527.87,2639.35
2058,810,186,3,734.26,2202.78
2059,811,11,4,797.76,3191.04
2060,811,97,1,503.28,503.28
2061,812,170,3,91.25,273.75
2062,812,160,5,444.08,2220.4
2063,812,7,5,141.35,706.75
2064,813,25,2,141.59,283.18
2065,813,53,1,377.58,377.58
2066,813,58,5,37.06,185.3
2067,814,12,3,967.23,2901.69
2068,815,181,2,921.31,1842.62
2069,815,17,1,521.08,521.08
2070,816,39,1,264.48,264.48
2071,816,45,1,527.87,527.87
2072,817,192,3,228.39,685.17
2073,817,131,1,579.46,579.46
2074,817,183,3,925.0,2775.0
2075,818,112,5,968.87,4844.35
2076,818,107,5,143.14,715.7
2077,819,103,3,363.11,1089.33
2078,819,3,1,403.57,403.57
2079,819,196,5,740.87,3704.35
2080,819,29,5,324.56,1622.8
2081,820,68,5,138.42,692.1
2082,820,138,1,191.16,191.16
2083,820,100,3,434.68,1304.04
2084,821,193,2,573.67,1147.34
2085,821,173,1,848.64,848.64
2086,821,11,4,797.76,3191.04
2087,822,146,5,441.87,2209.35
2088,822,128,4,334.33,1337.32
2089,823,63,3,224.94,674.82
2090,823,134,3,814.66,2443.98
2091,823,199,4,760.13,3040.52
2092,823,164,4,217.35,869.4
2093,824,103,3,363.11,1089.33
2094,824,199,1,760.13,760.13
2095,824,153,4,492.01,1968.04
2096,825,56,3,757.39,2272.17
2097,825,169,2,629.93,1259.86
2098,826,157,2,400.72,801.44
2099,827,38,2,403.83,807.66
2100,827,20,2,772.31,1544.62
2101,827,47,1,855.21,855.21
2102,827,79,1,261.04,261.04
2103,828,73,2,697.14,1394.28
2104,829,137,2,694.96,1389.92
2105,829,29,3,324.56,973.68
2106,829,188,4,513.22,2052.88
2107,830,24,4,748.59,2994.36
2108,831,40,4,265.24,1060.96
2109,831,151,5,919.17,4595.85
2110,831,153,5,492.01,2460.05
2111,831,72,5,937.46,4687.3
2112,832,167,2,881.58,1763.16
2113,833,29,5,324.56,1622.8
2114,833,6,1,756.18,756.18
2115,834,111,4,303.93,1215.72
2116,834,105,1,864.39,864.39
2117,835,181,1,921.31,921.31
2118,835,16,1,776.09,776.09
2119,836,51,2,701.88,1403.76
2120,836,139,3,140.85,422.55
2121,836,50,5,258.18,1290.9
2122,837,49,1,566.09,566.09
2123,837,1,3,599.53,1798.59
2124,837,162,1,87.01,87.01
2125,837,84,2,660.98,1321.96
2126,838,63,5,224.94,1124.7
2127,838,61,5,144.43,722.15
2128,838,182,1,313.62,313.62
2129,839,142,2,781.83,1563.66
2130,839,107,5,143.14,715.7
2131,839,44,5,758.56,3792.8
2132,840,16,4,776.09,3104.36
2133,841,137,4,694.96,2779.84
2134,841,42,4,640.51,2562.04
2135,841,194,4,981.5,3926.0
2136,841,63,2,224.94,449.88
2137,842,143,2,574.84,1149.68
2138,842,129,5,190.45,952.25
2139,843,173,2,848.64,1697.28
2140,843,55,4,123.04,492.16
2141,843,105,1,864.39,864.39
2142,843,130,3,594.24,1782.72
2143,844,162,5,87.01,435.05
2144,845,46,4,829.62,3318.48
2145,845,117,1,790.12,790.12
2146,845,64,4,627.86,2511.44
2147,845,142,3,781.83,2345.49
2148,846,1,1,599.53,599.53
2149,847,40,5,265.24,1326.2
2150,847,41,2,163.92,327.84
2151,848,184,5,123.84,619.2
2152,848,40,1,265.24,265.24
2153,849,90,2,554.93,1109.86
2154,849,119,5,595.84,2979.2
2155,850,136,4,391.52,1566.08
2156,851,182,1,313.62,313.62
2157,851,104,4,556.96,2227.84
2158,851,127,4,678.75,2715.0
2159,852,167,1,881.58,881.58
2160,853,194,3,981.5,2944.5
2161,853,149,2,172.53,345.06
2162,853,2,5,433.77,2168.85
2163,853,134,1,814.66,814.66
2164,854,64,1,627.86,627.86
2165,854,160,2,444.08,888.16
2166,854,120,5,170.51,852.55
2167,855,105,1,864.39,864.39
2168,855,118,5,923.87,4619.35
2169,855,178,1,18.72,18.72
2170,855,91,5,646.68,3233.4
2171,856,149,5,172.53,862.65
2172,856,165,2,13.02,26.04
2173,856,139,3,140.85,422.55
2174,856,90,4,554.93,2219.72
2175,857,189,1,774.45,774.45
2176,857,184,2,123.84,247.68
2177,858,97,3,503.28,1509.84
2178,858,179,4,290.05,1160.2
2179,858,137,4,694.96,2779.84
2180,858,196,2,740.87,1481.74
2181,859,148,1,814.45,814.45
2182,859,36,3,19.01,57.03
2183,859,115,2,943.25,1886.5
2184,860,158,5,341.06,1705.3
2185,860,152,5,253.43,1267.15
2186,860,42,3,640.51,1921.53
2187,861,58,5,37.06,185.3
2188,861,70,4,874.24,3496.96
2189,861,161,1,882.73,882.73
2190,862,189,3,774.45,2323.35
2191,862,35,5,809.76,4048.8
2192,862,156,1,732.27,732.27
2193,862,114,3,594.26,1782.78
2194,863,37,5,612.89,3064.45
2195,863,106,4,905.67,3622.68
2196,863,152,3,253.43,760.29
2197,863,17,4,521.08,2084.32
2198,864,125,1,523.5,523.5
2199,864,144,1,761.2,761.2
2200,864,142,5,781.83,3909.15
2201,864,118,3,923.87,2771.61
2202,865,66,5,755.64,3778.2
2203,865,91,5,646.68,3233.4
2204,865,147,3,861.73,2585.19
2205,865,104,3,556.96,1670.88
2206,866,131,2,579.46,1158.92
2207,867,29,4,324.56,1298.24
2208,867,119,2,595.84,1191.68
2209,867,74,4,383.75,1535.0
2210,868,53,4,377.58,1510.32
2211,868,188,5,513.22,2566.1
2212,868,138,5,191.16,955.8
2213,869,98,3,343.89,1031.67
2214,870,68,3,138.42,415.26
2215,871,3,5,403.57,2017.85
2216,871,43,5,157.42,787.1
2217,871,101,1,799.06,799.06
2218,872,44,1,758.56,758.56
2219,872,9,2,595.75,1191.5
2220,872,103,2,363.11,726.22
2221,873,11,4,797.76,3191.04
2222,873,103,3,363.11,1089.33
2223,873,142,5,781.83,3909.15
2224,873,16,1,776.09,776.09
2225,874,70,5,874.24,4371.2
2226,874,65,3,786.87,2360.61
2227,875,198,2,236.83,473.66
2228,876,143,5,574.84,2874.2
2229,877,171,1,963.42,963.42
2230,877,85,4,723.57,2894.28
2231,878,171,5,963.42,4817.1
2232,878,142,2,781.83,1563.66
2233,878,159,5,50.71,253.55
2234,879,68,1,138.42,138.42
2235,879,142,3,781.83,2345.49
2236,879,107,2,143.14,286.28
2237,879,4,2,506.73,1013.46
2238,880,95,1,929.22,929.22
2239,880,13,1,585.6,585.6
2240,880,55,1,123.04,123.04
2241,880,174,3,749.1,2247.3
2242,881,195,4,330.66,1322.64
2243,881,27,5,682.78,3413.9
2244,881,200,5,983.19,4915.95
2245,881,92,2,233.62,467.24
2246,882,92,4,233.62,934.48
2247,883,25,5,141.59,707.95
2248,883,67,5,806.74,4033.7
2249,883,50,4,258.18,1032.72
2250,884,111,4,303.93,1215.72
2251,884,146,1,441.87,441.87
2252,884,129,4,190.45,761.8
2253,885,168,1,73.07,73.07
2254,886,42,4,640.51,2562.04
2255,886,165,1,13.02,13.02
2256,886,8,1,144.08,144.08
2257,886,162,2,87.01,174.02
2258,887,96,1,678.64,678.64
2259,887,13,2,585.6,1171.2
2260,887,70,3,874.24,2622.72
2261,887,78,3,333.21,999.63
2262,888,154,5,635.45,3177.25
2263,888,12,4,967.23,3868.92
2264,889,71,3,481.99,1445.97
2265,889,109,5,595.83,2979.15
2266,889,103,3,363.11,1089.33
2267,889,43,3,157.42,472.26
2268,890,97,2,503.28,1006.56
2269,891,30,3,537.47,1612.41
2270,891,89,5,655.46,3277.3
2271,892,123,2,154.99,309.98
2272,892,81,4,917.31,3669.24
2273,892,197,2,733.79,1467.58
2274,892,48,2,899.39,1798.78
2275,893,156,1,732.27,732.27
2276,894,61,2,144.43,288.86
2277,894,163,3,727.35,2182.05
2278,894,113,1,329.25,329.25
2279,895,128,3,334.33,1002.99
2280,895,123,4,154.99,619.96
2281,895,78,5,333.21,1666.05
2282,896,176,3,934.25,2802.75
2283,896,96,5,678.64,3393.2
2284,896,58,5,37.06,185.3
2285,897,84,2,660.98,1321.96
2286,897,25,2,141.59,283.18
2287,897,137,2,694.96,1389.92
2288,897,81,1,917.31,917.31
2289,898,21,2,562.68,1125.36
2290,898,74,3,383.75,1151.25
2291,898,187,3,526.23,1578.69
2292,898,56,1,757.39,757.39
2293,899,180,5,642.33,3211.65
2294,899,15,1,23.84,23.84
2295,900,101,2,799.06,1598.12
2296,900,169,2,629.93,1259.86
2297,901,18,4,462.36,1849.44
2298,902,200,2,983.19,1966.38
2299,902,163,4,727.35,2909.4
2300,903,41,4,163.92,655.68
2301,903,198,3,236.83,710.49
2302,903,138,5,191.16,955.8
2303,903,188,2,513.22,1026.44
2304,904,143,3,574.84,1724.52
2305,904,183,3,925.0,2775.0
2306,904,142,3,781.83,2345.49
2307,905,47,5,855.21,4276.05
2308,905,172,3,555.62,1666.86
2309,906,175,3,388.95,1166.85
2310,906,36,3,19.01,57.03
2311,907,104,1,556.96,556.96
2312,908,126,3,71.84,215.52
2313,908,158,1,341.06,341.06
2314,908,115,1,943.25,943.25
2315,909,87,1,621.68,621.68
2316,910,93,3,686.0,2058.0
2317,911,67,4,806.74,3226.96
2318,912,79,3,261.04,783.12
2319,912,121,2,965.88,1931.76
2320,912,196,3,740.87,2222.61
2321,912,164,2,217.35,434.7
2322,913,198,2,236.83,473.66
2323,913,77,4,264.47,1057.88
2324,913,136,3,391.52,1174.56
2325,914,119,1,595.84,595.84
2326,915,149,3,172.53,517.59
2327,915,180,5,642.33,3211.65
2328,915,118,2,923.87,1847.74
2329,916,75,5,468.67,2343.35
2330,916,53,1,377.58,377.58
2331,916,86,2,807.13,1614.26
2332,917,131,5,579.46,2897.3
2333,917,8,2,144.08,288.16
2334,917,50,1,258.18,258.18
2335,917,136,2,391.52,783.04
2336,918,22,1,382.79,382.79
2337,918,177,2,684.52,1369.04
2338,918,62,5,579.58,2897.9
2339,918,154,2,635.45,1270.9
2340,919,10,5,477.51,2387.55
2341,919,122,5,560.2,2801.0
2342,919,137,2,694.96,1389.92
2343,919,143,1,574.84,574.84
2344,920,45,4,527.87,2111.48
2345,920,140,4,686.27,2745.08
2346,920,51,1,701.88,701.88
2347,921,143,4,574.84,2299.36
2348,921,48,3,899.39,2698.17
2349,921,176,1,934.25,934.25
2350,922,47,1,855.21,855.21
2351,922,114,3,594.26,1782.78
2352,922,105,3,864.39,2593.17
2353,923,84,2,660.98,1321.96
2354,923,124,5,832.15,4160.75
2355,924,26,5,229.54,1147.7
2356,925,92,4,233.62,934.48
2357,926,49,3,566.09,1698.27
2358,926,72,4,937.46,3749.84
2359,926,128,1,334.33,334.33
2360,926,189,4,774.45,3097.8
2361,927,191,4,920.62,3682.48
2362,927,42,5,640.51,3202.55
2363,927,102,5,740.95,3704.75
2364,927,17,3,521.08,1563.24
2365,928,54,4,84.85,339.4
2366,928,35,5,809.76,4048.8
2367,929,97,4,503.28,2013.12
2368,929,68,3,138.42,415.26
2369,929,14,5,152.04,760.2
2370,930,177,1,684.52,684.52
2371,931,13,5,585.6,2928.0
2372,932,123,2,154.99,309.98
2373,932,148,1,814.45,814.45
2374,932,137,2,694.96,1389.92
2375,933,42,1,640.51,640.51
2376,933,181,1,921.31,921.31
2377,933,139,5,140.85,704.25
2378,934,170,5,91.25,456.25
2379,934,75,3,468.67,1406.01
2380,934,44,3,758.56,2275.68
2381,934,100,3,434.68,1304.04
2382,935,159,5,50.71,253.55
2383,935,186,4,734.26,2937.04
2384,935,150,3,985.55,2956.65
2385,936,44,5,758.56,3792.8
2386,936,95,4,929.22,3716.88
2387,936,85,5,723.57,3617.85
2388,936,90,5,554.93,2774.65
2389,937,133,1,613.25,613.25
2390,937,152,1,253.43,253.43
2391,938,37,1,612.89,612.89
2392,938,113,5,329.25,1646.25
2393,939,188,5,513.22,2566.1
2394,939,156,1,732.27,732.27
2395,939,36,3,19.01,57.03
2396,939,136,5,391.52,1957.6
2397,940,164,5,217.35,1086.75
2398,940,116,1,674.61,674.61
2399,941,4,3,506.73,1520.19
2400,941,193,5,573.67,2868.35
2401,941,136,3,391.52,1174.56
2402,941,68,3,138.42,415.26
2403,942,69,2,97.0,194.0
2404,943,128,2,334.33,668.66
2405,943,134,4,814.66,3258.64
2406,943,134,1,814.66,814.66
2407,943,22,2,382.79,765.58
2408,944,164,1,217.35,217.35
2409,944,54,5,84.85,424.25
2410,945,193,4,573.67,2294.68
2411,945,138,1,191.16,191.16
2412,945,199,1,760.13,760.13
2413,946,157,4,400.72,1602.88
2414,946,138,1,191.16,191.16
2415,947,87,5,621.68,3108.4
2416,947,3,1,403.57,403.57
2417,947,189,5,774.45,3872.25
2418,948,27,4,682.78,2731.12
2419,948,120,5,170.51,852.55
2420,949,95,3,929.22,2787.66
2421,950,144,4,761.2,3044.8
2422,950,109,5,595.83,2979.15
2423,951,57,3,382.38,1147.14
2424,951,23,3,294.0,882.0
2425,952,194,4,981.5,3926.0
2426,953,197,3,733.79,2201.37
2427,954,33,4,570.12,2280.48
2428,954,6,1,756.18,756.18
2429,955,148,2,814.45,1628.9
2430,956,3,2,403.57,807.14
2431,957,147,4,861.73,3446.92
2432,957,79,2,261.04,522.08
2433,958,90,1,554.93,554.93
2434,958,63,4,224.94,899.76
2435,958,11,5,797.76,3988.8
2436,959,177,5,684.52,3422.6
2437,960,137,1,694.96,694.96
2438,960,129,1,190.45,190.45
2439,960,11,3,797.76,2393.28
2440,961,16,2,776.09,1552.18
2441,961,77,2,264.47,528.94
2442,961,183,4,925.0,3700.0
