invoice_id,order_id,invoice_date,due_date,amount,status,payment_method
841,841,2022-11-20,2022-12-20,1135.9,Overdue,Credit Card
842,842,2023-03-21,2023-04-20,1144.7,Unpaid,Bank Transfer
843,843,2022-08-04,2022-09-03,1269.57,Paid,Cash
844,844,2022-04-02,2022-05-02,1029.8,Paid,Bank Transfer
845,845,2024-03-28,2024-04-27,767.46,Unpaid,Credit Card
846,846,2022-10-07,2022-11-06,46.12,Paid,Credit Card
847,847,2023-05-12,2023-06-11,1061.78,Paid,Credit Card
848,848,2022-02-06,2022-03-08,79.22,Paid,Bank Transfer
849,849,2022-12-11,2023-01-10,462.34,Paid,Cash
850,850,2024-01-04,2024-02-03,628.28,Paid,Credit Card
851,851,2022-04-08,2022-05-08,993.6,Paid,Credit Card
852,852,2023-09-24,2023-10-24,886.61,Overdue,Cash
853,853,2023-05-27,2023-06-26,1924.31,Unpaid,Bank Transfer
854,854,2023-11-22,2023-12-22,1980.93,Unpaid,Bank Transfer
855,855,2022-12-10,2023-01-09,322.16,Overdue,Bank Transfer
856,856,2023-01-24,2023-02-23,1392.51,Paid,Credit Card
857,857,2023-03-14,2023-04-13,1053.3,Unpaid,Credit Card
858,858,2022-01-25,2022-02-24,307.64,Paid,Bank Transfer
859,859,2024-01-26,2024-02-25,1560.42,Unpaid,Credit Card
860,860,2022-12-18,2023-01-17,28.27,Paid,Credit Card
861,861,2022-09-30,2022-10-30,93.96,Paid,Bank Transfer
862,862,2024-09-14,2024-10-14,97.13,Unpaid,Cash
863,863,2024-11-12,2024-12-12,946.83,Paid,Credit Card
864,864,2022-09-12,2022-10-12,731.66,Paid,Cash
865,865,2022-05-03,2022-06-02,1136.45,Paid,Bank Transfer
866,866,2022-03-19,2022-04-18,222.53,Overdue,Cash
867,867,2023-11-05,2023-12-05,348.68,Overdue,Credit Card
868,868,2024-04-29,2024-05-29,686.89,Unpaid,Bank Transfer
869,869,2023-02-26,2023-03-28,874.09,Overdue,Credit Card
870,870,2024-02-21,2024-03-22,1702.61,Paid,Cash
871,871,2024-10-03,2024-11-02,271.64,Overdue,Cash
872,872,2022-09-15,2022-10-15,601.95,Paid,Bank Transfer
873,873,2022-06-10,2022-07-10,1277.07,Paid,Cash
874,874,2022-12-28,2023-01-27,1122.61,Paid,Bank Transfer
875,875,2023-02-17,2023-03-19,184.14,Paid,Bank Transfer
876,876,2022-12-10,2023-01-09,794.0,Paid,Cash
877,877,2024-09-14,2024-10-14,1624.42,Paid,Bank Transfer
878,878,2022-11-09,2022-12-09,619.8,Paid,Credit Card
879,879,2023-08-04,2023-09-03,336.94,Paid,Cash
880,880,2024-08-19,2024-09-18,1119.54,Paid,Cash
881,881,2024-02-06,2024-03-07,1097.56,Unpaid,Credit Card
882,882,2023-09-23,2023-10-23,1453.89,Paid,Bank Transfer
883,883,2022-11-29,2022-12-29,484.72,Paid,Bank Transfer
884,884,2024-09-27,2024-10-27,746.64,Paid,Credit Card
885,885,2023-05-12,2023-06-11,1678.44,Paid,Cash
886,886,2022-10-30,2022-11-29,82.5,Paid,Bank Transfer
887,887,2022-11-27,2022-12-27,1364.5,Overdue,Credit Card
888,888,2022-06-14,2022-07-14,1841.77,Paid,Cash
889,889,2023-09-11,2023-10-11,1529.22,Overdue,Bank Transfer
890,890,2024-04-22,2024-05-22,32.67,Paid,Credit Card
891,891,2023-07-05,2023-08-04,542.11,Paid,Cash
892,892,2024-10-04,2024-11-03,1144.36,Paid,Credit Card
893,893,2023-08-14,2023-09-13,1632.87,Overdue,Credit Card
894,894,2023-01-08,2023-02-07,1472.6,Unpaid,Cash
895,895,2022-05-01,2022-05-31,1359.55,Paid,Bank Transfer
896,896,2022-08-12,2022-09-11,1458.04,Unpaid,Cash
897,897,2023-12-02,2024-01-01,1113.38,Paid,Bank Transfer
898,898,2023-06-29,2023-07-29,145.51,Paid,Credit Card
899,899,2024-12-05,2025-01-04,538.43,Paid,Credit Card
900,900,2024-08-27,2024-09-26,412.05,Paid,Cash
901,901,2023-05-06,2023-06-05,225.22,Overdue,Cash
902,902,2023-11-08,2023-12-08,225.07,Paid,Bank Transfer
903,903,2022-10-12,2022-11-11,1844.83,Paid,Credit Card
904,904,2023-05-25,2023-06-24,643.43,Paid,Bank Transfer
905,905,2023-01-20,2023-02-19,1750.27,Paid,Bank Transfer
906,906,2023-10-29,2023-11-28,637.4,Paid,Cash
907,907,2023-12-15,2024-01-14,735.09,Paid,Cash
908,908,2023-08-25,2023-09-24,1494.78,Paid,Bank Transfer
909,909,2024-10-30,2024-11-29,917.41,Paid,Cash
910,910,2024-08-14,2024-09-13,1638.71,Unpaid,Cash
911,911,2023-03-10,2023-04-09,441.11,Paid,Credit Card
912,912,2022-11-25,2022-12-25,227.04,Paid,Bank Transfer
913,913,2022-09-10,2022-10-10,558.1,Unpaid,Credit Card
914,914,2023-11-13,2023-12-13,1893.8,Paid,Bank Transfer
915,915,2024-02-12,2024-03-13,669.68,Unpaid,Cash
916,916,2023-04-03,2023-05-03,552.21,Paid,Bank Transfer
917,917,2023-01-21,2023-02-20,1456.77,Paid,Credit Card
918,918,2022-01-04,2022-02-03,445.29,Unpaid,Bank Transfer
919,919,2024-01-18,2024-02-17,531.38,Overdue,Cash
920,920,2022-01-19,2022-02-18,1843.79,Overdue,Bank Transfer
921,921,2024-10-20,2024-11-19,27.35,Paid,Credit Card
922,922,2023-09-25,2023-10-25,1224.75,Paid,Bank Transfer
923,923,2023-03-18,2023-04-17,1500.63,Overdue,Bank Transfer
924,924,2022-11-09,2022-12-09,196.14,Unpaid,Bank Transfer
925,925,2023-01-02,2023-02-01,160.2,Unpaid,Credit Card
926,926,2024-03-14,2024-04-13,463.81,Unpaid,Bank Transfer
927,927,2024-03-11,2024-04-10,714.17,Paid,Cash
928,928,2024-03-17,2024-04-16,1298.89,Paid,Bank Transfer
929,929,2022-04-21,2022-05-21,988.04,Unpaid,Credit Card
930,930,2024-09-15,2024-10-15,193.43,Paid,Credit Card
931,931,2022-01-19,2022-02-18,72.99,Overdue,Cash
932,932,2022-12-11,2023-01-10,823.97,Paid,Bank Transfer
933,933,2022-08-29,2022-09-28,825.87,Paid,Credit Card
934,934,2024-04-07,2024-05-07,657.8,Unpaid,Credit Card
935,935,2022-12-20,2023-01-19,789.22,Paid,Credit Card
936,936,2024-02-22,2024-03-23,141.64,Unpaid,Bank Transfer
937,937,2022-06-19,2022-07-19,1902.15,Unpaid,Bank Transfer
938,938,2024-09-09,2024-10-09,1206.91,Overdue,Bank Transfer
939,939,2024-09-18,2024-10-18,1554.3,Overdue,Cash
940,940,2023-01-14,2023-02-13,1190.07,Overdue,Bank Transfer
941,941,2024-12-21,2025-01-20,1043.19,Unpaid,Credit Card
942,942,2022-09-12,2022-10-12,1798.4,Paid,Bank Transfer
943,943,2022-01-11,2022-02-10,1620.08,Paid,Credit Card
944,944,2023-02-27,2023-03-29,1844.28,Unpaid,Bank Transfer
945,945,2024-11-02,2024-12-02,27.78,Paid,Bank Transfer
946,946,2022-04-05,2022-05-05,982.85,Paid,Cash
947,947,2023-10-03,2023-11-02,971.33,Overdue,Bank Transfer
948,948,2022-04-02,2022-05-02,1199.13,Paid,Credit Card
949,949,2023-03-19,2023-04-18,899.42,Paid,Credit Card
950,950,2023-06-07,2023-07-07,1864.52,Paid,Bank Transfer
951,951,2023-06-05,2023-07-05,231.1,Unpaid,Credit Card
952,952,2023-07-06,2023-08-05,1985.55,Paid,Cash
953,953,2024-05-09,2024-06-08,66.78,Paid,Bank Transfer
954,954,2023-05-22,2023-06-21,587.5,Paid,Bank Transfer
955,955,2023-11-06,2023-12-06,681.69,Overdue,Bank Transfer
956,956,2023-04-08,2023-05-08,906.52,Paid,Credit Card
957,957,2022-09-10,2022-10-10,481.92,Overdue,Bank Transfer
958,958,2024-09-29,2024-10-29,1333.91,Unpaid,Cash
959,959,2022-07-22,2022-08-21,1852.72,Paid,Credit Card
960,960,2024-12-24,2025-01-23,473.05,Paid,Bank Transfer
961,961,2022-01-20,2022-02-19,1556.79,Paid,Credit Card
962,962,2023-07-02,2023-08-01,1459.25,Paid,Credit Card
963,963,2024-05-06,2024-06-05,1815.61,Paid,Bank Transfer
964,964,2023-07-19,2023-08-18,1242.03,Overdue,Cash
965,965,2022-06-28,2022-07-28,376.62,Unpaid,Bank Transfer
966,966,2022-06-07,2022-07-07,444.6,Unpaid,Cash
967,967,2024-10-06,2024-11-05,241.1,Overdue,Bank Transfer
968,968,2024-11-20,2024-12-20,1302.24,Unpaid,Credit Card
969,969,2022-01-15,2022-02-14,225.46,Unpaid,Credit Card
970,970,2024-12-17,2025-01-16,1923.83,Paid,Bank Transfer
971,971,2024-12-08,2025-01-07,1395.05,Paid,Bank Transfer
972,972,2022-04-15,2022-05-15,1023.0,Paid,Credit Card
973,973,2023-05-27,2023-06-26,1589.7,Overdue,Bank Transfer
974,974,2022-01-05,2022-02-04,1694.68,Unpaid,Bank Transfer
975,975,2022-03-14,2022-04-13,1940.1,Paid,Cash
976,976,2024-07-31,2024-08-30,323.8,Unpaid,Cash
977,977,2023-01-17,2023-02-16,1627.9,Overdue,Bank Transfer
978,978,2024-12-19,2025-01-18,1334.29,Paid,Cash
979,979,2023-05-28,2023-06-27,174.92,Paid,Bank Transfer
980,980,2023-01-09,2023-02-08,1161.48,Paid,Bank Transfer
981,981,2023-12-26,2024-01-25,1836.47,Unpaid,Bank Transfer
982,982,2023-08-07,2023-09-06,1875.71,Unpaid,Credit Card
983,983,2022-11-25,2022-12-25,743.28,Overdue,Cash
984,984,2024-10-11,2024-11-10,220.51,Paid,Bank Transfer
985,985,2024-03-07,2024-04-06,935.76,Paid,Credit Card
986,986,2024-10-21,2024-11-20,1764.06,Paid,Bank Transfer
987,987,2022-01-17,2022-02-16,289.77,Paid,Bank Transfer
988,988,2023-05-23,2023-06-22,1401.02,Overdue,Cash
989,989,2022-08-24,2022-09-23,1232.46,Paid,Bank Transfer
990,990,2022-07-31,2022-08-30,798.43,Unpaid,Credit Card
991,991,2022-11-01,2022-12-01,1642.83,Overdue,Cash
992,992,2022-10-27,2022-11-26,1200.02,Paid,Credit Card
993,993,2024-12-11,2025-01-10,1878.57,Paid,Bank Transfer
994,994,2024-09-08,2024-10-08,982.28,Paid,Cash
995,995,2024-01-15,2024-02-14,1440.35,Paid,Cash
996,996,2023-01-08,2023-02-07,281.99,Paid,Cash
997,997,2024-08-24,2024-09-23,1091.19,Unpaid,Bank Transfer
998,998,2024-01-15,2024-02-14,1908.45,Overdue,Credit Card
999,999,2022-09-24,2022-10-24,736.99,Paid,Cash
1000,1000,2024-02-01,2024-03-02,1670.83,Paid,Bank Transfer
1001,1001,2022-08-06,2022-09-05,67.23,Paid,Bank Transfer
1002,1002,2023-01-26,2023-02-25,1970.13,Paid,Credit Card
1003,1003,2023-12-04,2024-01-03,1340.28,Paid,Cash
1004,1004,2022-11-11,2022-12-11,1546.02,Paid,Credit Card
1005,1005,2023-12-13,2024-01-12,1639.59,Unpaid,Credit Card
1006,1006,2024-05-08,2024-06-07,842.25,Overdue,Bank Transfer
1007,1007,2022-09-22,2022-10-22,401.2,Paid,Bank Transfer
1008,1008,2024-03-25,2024-04-24,1936.53,Overdue,Cash
1009,1009,2024-11-09,2024-12-09,1038.25,Paid,Credit Card
1010,1010,2023-01-12,2023-02-11,1713.72,Paid,Credit Card
1011,1011,2024-11-16,2024-12-16,1351.72,Overdue,Cash
1012,1012,2023-03-28,2023-04-27,297.06,Paid,Cash
1013,1013,2024-12-28,2025-01-27,1710.31,Unpaid,Cash
1014,1014,2023-07-08,2023-08-07,1256.5,Overdue,Bank Transfer
1015,1015,2022-01-03,2022-02-02,966.58,Paid,Cash
1016,1016,2023-06-25,2023-07-25,1865.69,Paid,Credit Card
1017,1017,2022-01-22,2022-02-21,542.12,Paid,Cash
1018,1018,2022-08-06,2022-09-05,267.24,Unpaid,Cash
1019,1019,2024-06-24,2024-07-24,505.12,Unpaid,Bank Transfer
1020,1020,2023-04-20,2023-05-20,1939.47,Unpaid,Credit Card
1021,1021,2024-07-29,2024-08-28,1219.7,Paid,Credit Card
1022,1022,2022-02-13,2022-03-15,1548.76,Overdue,Cash
1023,1023,2022-10-21,2022-11-20,289.7,Paid,Credit Card
1024,1024,2024-12-14,2025-01-13,833.11,Paid,Cash
1025,1025,2024-02-26,2024-03-27,1459.93,Unpaid,Bank Transfer
1026,1026,2022-06-21,2022-07-21,260.7,Unpaid,Credit Card
1027,1027,2022-08-06,2022-09-05,1283.39,Paid,Credit Card
1028,1028,2024-09-10,2024-10-10,327.97,Unpaid,Bank Transfer
1029,1029,2023-05-15,2023-06-14,1533.86,Unpaid,Cash
1030,1030,2022-04-02,2022-05-02,492.7,Overdue,Credit Card
1031,1031,2023-04-05,2023-05-05,647.39,Overdue,Cash
1032,1032,2023-04-08,2023-05-08,150.91,Unpaid,Bank Transfer
1033,1033,2022-08-14,2022-09-13,562.35,Paid,Credit Card
1034,1034,2024-01-09,2024-02-08,466.15,Overdue,Cash
1035,1035,2023-01-07,2023-02-06,154.09,Overdue,Cash
1036,1036,2023-12-15,2024-01-14,471.67,Paid,Bank Transfer
1037,1037,2022-06-06,2022-07-06,297.03,Overdue,Credit Card
1038,1038,2024-07-03,2024-08-02,1773.31,Unpaid,Bank Transfer
1039,1039,2023-10-24,2023-11-23,1824.79,Paid,Bank Transfer
1040,1040,2024-09-12,2024-10-12,1778.37,Paid,Bank Transfer
1041,1041,2023-05-19,2023-06-18,1174.68,Overdue,Cash
1042,1042,2023-04-17,2023-05-17,1143.99,Paid,Credit Card
1043,1043,2023-03-26,2023-04-25,639.78,Overdue,Bank Transfer
1044,1044,2024-08-28,2024-09-27,1527.99,Paid,Bank Transfer
1045,1045,2022-10-13,2022-11-12,1373.91,Paid,Credit Card
1046,1046,2024-05-12,2024-06-11,1606.84,Unpaid,Cash
1047,1047,2022-10-21,2022-11-20,1464.7,Unpaid,Cash
1048,1048,2022-08-06,2022-09-05,243.67,Paid,Credit Card
1049,1049,2024-01-19,2024-02-18,632.04,Paid,Credit Card
1050,1050,2024-05-02,2024-06-01,111.74,Paid,Credit Card
1051,1051,2024-08-20,2024-09-19,1217.9,Overdue,Credit Card
1052,1052,2022-11-16,2022-12-16,654.54,Unpaid,Bank Transfer
1053,1053,2022-01-23,2022-02-22,188.64,Paid,Bank Transfer
1054,1054,2023-06-13,2023-07-13,1410.91,Overdue,Cash
1055,1055,2023-07-11,2023-08-10,1326.65,Paid,Cash
1056,1056,2024-03-31,2024-04-30,1821.5,Paid,Bank Transfer
1057,1057,2022-06-08,2022-07-08,1070.68,Overdue,Credit Card
1058,1058,2022-12-04,2023-01-03,360.03,Paid,Cash
1059,1059,2022-06-09,2022-07-09,213.98,Paid,Credit Card
1060,1060,2022-11-30,2022-12-30,1432.21,Paid,Bank Transfer
1061,1061,2023-09-26,2023-10-26,1908.36,Unpaid,Credit Card
1062,1062,2022-06-24,2022-07-24,250.14,Paid,Cash
1063,1063,2023-10-07,2023-11-06,1933.92,Unpaid,Cash
1064,1064,2024-10-21,2024-11-20,64.52,Paid,Credit Card
1065,1065,2022-07-19,2022-08-18,661.52,Paid,Credit Card
1066,1066,2022-11-04,2022-12-04,1079.67,Paid,Credit Card
1067,1067,2022-03-18,2022-04-17,1252.53,Paid,Cash
1068,1068,2022-07-11,2022-08-10,1246.07,Overdue,Bank Transfer
1069,1069,2022-11-26,2022-12-26,947.45,Paid,Cash
1070,1070,2023-12-01,2023-12-31,921.64,Overdue,Credit Card
1071,1071,2022-03-23,2022-04-22,1211.26,Paid,Bank Transfer
1072,1072,2024-10-15,2024-11-14,1708.38,Paid,Bank Transfer
1073,1073,2022-06-28,2022-07-28,153.55,Paid,Bank Transfer
1074,1074,2023-07-28,2023-08-27,1445.23,Paid,Cash
1075,1075,2024-08-01,2024-08-31,188.97,Paid,Bank Transfer
1076,1076,2022-10-15,2022-11-14,1357.32,Unpaid,Bank Transfer
1077,1077,2022-09-22,2022-10-22,43.46,Overdue,Bank Transfer
1078,1078,2024-04-26,2024-05-26,313.87,Paid,Bank Transfer
1079,1079,2022-04-27,2022-05-27,1916.53,Unpaid,Bank Transfer
1080,1080,2023-08-19,2023-09-18,226.06,Paid,Bank Transfer
1081,1081,2024-08-04,2024-09-03,1897.19,Paid,Cash
1082,1082,2024-08-10,2024-09-09,1703.32,Paid,Credit Card
1083,1083,2023-02-13,2023-03-15,80.65,Paid,Cash
1084,1084,2024-09-02,2024-10-02,105.06,Unpaid,Credit Card
1085,1085,2022-10-26,2022-11-25,83.51,Overdue,Cash
1086,1086,2022-05-08,2022-06-07,309.38,Paid,Cash
1087,1087,2024-05-16,2024-06-15,520.44,Overdue,Credit Card
1088,1088,2024-04-09,2024-05-09,1032.33,Paid,Credit Card
1089,1089,2023-06-16,2023-07-16,1602.75,Paid,Bank Transfer
1090,1090,2023-09-01,2023-10-01,1372.24,Overdue,Cash
1091,1091,2022-11-26,2022-12-26,421.39,Paid,Cash
1092,1092,2023-02-11,2023-03-13,893.93,Unpaid,Bank Transfer
1093,1093,2023-10-11,2023-11-10,1529.74,Paid,Cash
1094,1094,2022-08-21,2022-09-20,710.89,Paid,Credit Card
1095,1095,2022-09-15,2022-10-15,954.43,Paid,Credit Card
1096,1096,2024-05-10,2024-06-09,1242.02,Paid,Cash
1097,1097,2022-01-30,2022-03-01,603.95,Overdue,Bank Transfer
1098,1098,2022-09-13,2022-10-13,521.7,Paid,Bank Transfer
1099,1099,2024-05-22,2024-06-21,1370.12,Paid,Bank Transfer
1100,1100,2022-12-29,2023-01-28,1233.88,Unpaid,Credit Card
1101,1101,2024-06-14,2024-07-14,1265.88,Paid,Credit Card
1102,1102,2022-08-01,2022-08-31,330.88,Paid,Bank Transfer
1103,1103,2022-07-24,2022-08-23,677.39,Paid,Credit Card
1104,1104,2023-03-10,2023-04-09,1914.85,Paid,Credit Card
1105,1105,2022-09-12,2022-10-12,1036.27,Overdue,Bank Transfer
1106,1106,2023-04-04,2023-05-04,1383.5,Paid,Cash
1107,1107,2024-04-29,2024-05-29,275.22,Unpaid,Credit Card
1108,1108,2024-02-06,2024-03-07,431.82,Paid,Credit Card
1109,1109,2024-05-30,2024-06-29,435.41,Paid,Bank Transfer
1110,1110,2024-05-28,2024-06-27,286.59,Paid,Bank Transfer
1111,1111,2023-10-14,2023-11-13,95.81,Overdue,Credit Card
1112,1112,2024-03-13,2024-04-12,25.58,Paid,Cash
1113,1113,2022-02-22,2022-03-24,558.0,Paid,Cash
1114,1114,2022-06-11,2022-07-11,563.82,Unpaid,Bank Transfer
1115,1115,2024-01-04,2024-02-03,1617.62,Overdue,Credit Card
1116,1116,2023-05-18,2023-06-17,1961.61,Overdue,Credit Card
1117,1117,2022-02-17,2022-03-19,1701.85,Overdue,Credit Card
1118,1118,2022-10-18,2022-11-17,1731.65,Paid,Bank Transfer
1119,1119,2023-03-02,2023-04-01,1424.74,Paid,Credit Card
1120,1120,2022-06-06,2022-07-06,855.61,Unpaid,Cash
1121,1121,2024-07-12,2024-08-11,783.3,Overdue,Bank Transfer
1122,1122,2022-03-06,2022-04-05,1459.23,Paid,Credit Card
1123,1123,2022-01-11,2022-02-10,512.48,Paid,Bank Transfer
1124,1124,2022-03-02,2022-04-01,760.16,Paid,Credit Card
1125,1125,2024-01-18,2024-02-17,1886.88,Unpaid,Credit Card
1126,1126,2022-09-17,2022-10-17,883.07,Paid,Cash
1127,1127,2023-08-26,2023-09-25,939.33,Paid,Cash
1128,1128,2023-01-31,2023-03-02,1102.26,Paid,Cash
1129,1129,2022-07-30,2022-08-29,675.95,Paid,Credit Card
1130,1130,2024-09-26,2024-10-26,671.81,Paid,Bank Transfer
1131,1131,2022-08-09,2022-09-08,826.29,Paid,Cash
1132,1132,2022-05-12,2022-06-11,1891.83,Paid,Cash
1133,1133,2023-08-25,2023-09-24,27.11,Paid,Bank Transfer
1134,1134,2023-10-23,2023-11-22,209.87,Paid,Credit Card
1135,1135,2024-02-01,2024-03-02,649.35,Paid,Cash
1136,1136,2023-03-14,2023-04-13,1227.48,Unpaid,Cash
1137,1137,2024-02-29,2024-03-30,1154.83,Unpaid,Credit Card
1138,1138,2022-06-03,2022-07-03,1467.0,Paid,Credit Card
1139,1139,2023-10-18,2023-11-17,673.19,Paid,Cash
1140,1140,2024-05-12,2024-06-11,676.2,Paid,Cash
1141,1141,2023-04-30,2023-05-30,504.19,Paid,Credit Card
1142,1142,2024-08-03,2024-09-02,1328.1,Overdue,Credit Card
1143,1143,2024-12-16,2025-01-15,662.27,Overdue,Credit Card
1144,1144,2024-04-30,2024-05-30,1968.53,Unpaid,Cash
1145,1145,2023-10-04,2023-11-03,622.24,Paid,Bank Transfer
1146,1146,2022-09-06,2022-10-06,1485.54,Paid,Bank Transfer
1147,1147,2022-10-12,2022-11-11,1990.22,Paid,Bank Transfer
1148,1148,2022-06-30,2022-07-30,1497.38,Paid,Cash
1149,1149,2022-04-18,2022-05-18,740.98,Paid,Credit Card
1150,1150,2023-11-06,2023-12-06,249.31,Paid,Credit Card
1151,1151,2022-09-03,2022-10-03,1637.8,Paid,Cash
1152,1152,2024-04-26,2024-05-26,1377.93,Paid,Bank Transfer
1153,1153,2024-09-30,2024-10-30,901.74,Overdue,Cash
1154,1154,2023-08-30,2023-09-29,1085.84,Unpaid,Credit Card
1155,1155,2023-02-26,2023-03-28,457.68,Unpaid,Bank Transfer
1156,1156,2024-08-16,2024-09-15,1072.42,Paid,Credit Card
1157,1157,2024-12-16,2025-01-15,59.35,Paid,Cash
1158,1158,2024-10-30,2024-11-29,1783.97,Overdue,Credit Card
1159,1159,2024-11-17,2024-12-17,1419.26,Overdue,Bank Transfer
1160,1160,2023-09-22,2023-10-22,253.11,Overdue,Bank Transfer
1161,1161,2023-05-08,2023-06-07,153.47,Paid,Credit Card
1162,1162,2024-07-16,2024-08-15,372.62,Paid,Bank Transfer
1163,1163,2023-03-11,2023-04-10,1915.41,Paid,Cash
1164,1164,2023-07-13,2023-08-12,1540.97,Paid,Cash
1165,1165,2023-01-23,2023-02-22,1760.98,Paid,Bank Transfer
1166,1166,2024-06-06,2024-07-06,1478.18,Paid,Cash
1167,1167,2022-04-19,2022-05-19,825.4,Paid,Bank Transfer
1168,1168,2023-04-09,2023-05-09,1001.93,Overdue,Credit Card
1169,1169,2023-07-04,2023-08-03,231.81,Paid,Bank Transfer
1170,1170,2023-08-13,2023-09-12,1979.09,Overdue,Credit Card
1171,1171,2023-09-18,2023-10-18,56.28,Paid,Bank Transfer
1172,1172,2024-07-21,2024-08-20,946.12,Paid,Bank Transfer
1173,1173,2023-06-25,2023-07-25,1750.62,Paid,Cash
1174,1174,2024-08-28,2024-09-27,226.08,Unpaid,Credit Card
1175,1175,2022-02-05,2022-03-07,1107.99,Paid,Cash
1176,1176,2022-10-28,2022-11-27,1149.47,Paid,Credit Card
1177,1177,2023-12-20,2024-01-19,1758.83,Paid,Credit Card
1178,1178,2023-12-24,2024-01-23,250.25,Paid,Credit Card
1179,1179,2023-07-07,2023-08-06,770.25,Overdue,Cash
1180,1180,2022-10-18,2022-11-17,1558.17,Paid,Credit Card
1181,1181,2022-07-02,2022-08-01,1832.52,Paid,Bank Transfer
1182,1182,2024-07-09,2024-08-08,927.84,Paid,Credit Card
1183,1183,2024-03-11,2024-04-10,1349.81,Overdue,Cash
1184,1184,2023-12-05,2024-01-04,1181.69,Paid,Credit Card
1185,1185,2023-12-12,2024-01-11,1379.98,Unpaid,Bank Transfer
1186,1186,2022-11-04,2022-12-04,793.02,Paid,Cash
1187,1187,2023-08-14,2023-09-13,251.33,Paid,Cash
1188,1188,2022-09-10,2022-10-10,1677.46,Overdue,Cash
1189,1189,2022-01-02,2022-02-01,968.75,Overdue,Credit Card
1190,1190,2024-10-25,2024-11-24,943.75,Paid,Cash
1191,1191,2024-06-03,2024-07-03,800.02,Paid,Credit Card
1192,1192,2023-05-25,2023-06-24,438.26,Unpaid,Cash
1193,1193,2023-09-11,2023-10-11,1091.19,Overdue,Cash
1194,1194,2022-10-13,2022-11-12,718.48,Paid,Cash
1195,1195,2022-06-25,2022-07-25,743.68,Overdue,Cash
1196,1196,2024-06-13,2024-07-13,1033.96,Overdue,Cash
1197,1197,2024-01-03,2024-02-02,227.73,Paid,Credit Card
1198,1198,2022-02-24,2022-03-26,1938.93,Unpaid,Bank Transfer
1199,1199,2024-11-14,2024-12-14,1399.42,Paid,Cash
1200,1200,2022-04-20,2022-05-20,1820.55,Overdue,Credit Card
1201,1201,2024-11-26,2024-12-26,1297.2,Unpaid,Credit Card
1202,1202,2022-07-19,2022-08-18,1002.95,Paid,Cash
1203,1203,2024-11-12,2024-12-12,1173.14,Overdue,Cash
1204,1204,2022-10-07,2022-11-06,1313.88,Paid,Bank Transfer
1205,1205,2022-01-14,2022-02-13,639.01,Paid,Bank Transfer
1206,1206,2022-09-05,2022-10-05,568.67,Paid,Bank Transfer
1207,1207,2024-11-01,2024-12-01,817.92,Paid,Cash
1208,1208,2023-01-12,2023-02-11,863.57,Unpaid,Cash
1209,1209,2022-09-10,2022-10-10,1546.95,Paid,Bank Transfer
1210,1210,2023-05-08,2023-06-07,1315.3,Paid,Bank Transfer
1211,1211,2023-08-17,2023-09-16,1664.08,Overdue,Credit Card
1212,1212,2023-07-18,2023-08-17,1384.95,Paid,Cash
1213,1213,2024-05-20,2024-06-19,533.05,Paid,Cash
1214,1214,2023-09-13,2023-10-13,1311.47,Overdue,Credit Card
1215,1215,2023-12-28,2024-01-27,1843.39,Overdue,Bank Transfer
1216,1216,2024-10-22,2024-11-21,1910.51,Overdue,Cash
1217,1217,2022-05-09,2022-06-08,127.3,Overdue,Cash
1218,1218,2022-10-14,2022-11-13,1569.98,Unpaid,Bank Transfer
1219,1219,2024-09-17,2024-10-17,1022.44,Paid,Bank Transfer
1220,1220,2024-11-04,2024-12-04,1024.62,Paid,Cash
1221,1221,2023-12-14,2024-01-13,1003.82,Unpaid,Cash
1222,1222,2022-11-22,2022-12-22,1972.72,Overdue,Credit Card
1223,1223,2023-04-20,2023-05-20,769.27,Overdue,Bank Transfer
1224,1224,2022-05-12,2022-06-11,1992.08,Paid,Bank Transfer
1225,1225,2024-02-06,2024-03-07,1360.84,Unpaid,Cash
1226,1226,2024-07-09,2024-08-08,436.82,Unpaid,Cash
1227,1227,2024-10-02,2024-11-01,1346.45,Unpaid,Bank Transfer
1228,1228,2024-12-18,2025-01-17,1915.46,Paid,Cash
1229,1229,2022-10-15,2022-11-14,1280.91,Paid,Bank Transfer
1230,1230,2023-11-29,2023-12-29,1322.03,Paid,Bank Transfer
1231,1231,2023-03-01,2023-03-31,1025.56,Paid,Bank Transfer
1232,1232,2022-10-10,2022-11-09,1176.06,Paid,Credit Card
1233,1233,2022-09-18,2022-10-18,410.8,Overdue,Bank Transfer
1234,1234,2023-11-09,2023-12-09,579.39,Paid,Credit Card
1235,1235,2024-01-03,2024-02-02,829.42,Overdue,Cash
1236,1236,2024-11-26,2024-12-26,693.33,Overdue,Bank Transfer
1237,1237,2022-08-16,2022-09-15,1370.59,Paid,Cash
1238,1238,2023-06-19,2023-07-19,390.83,Paid,Credit Card
1239,1239,2023-11-07,2023-12-07,1860.8,Unpaid,Bank Transfer
1240,1240,2022-03-14,2022-04-13,407.22,Unpaid,Credit Card
1241,1241,2024-09-07,2024-10-07,640.85,Paid,Credit Card
1242,1242,2023-04-07,2023-05-07,583.79,Unpaid,Credit Card
1243,1243,2022-04-24,2022-05-24,539.71,Paid,Credit Card
1244,1244,2022-02-07,2022-03-09,296.52,Paid,Credit Card
1245,1245,2024-05-30,2024-06-29,550.32,Unpaid,Credit Card
