log_id,user_id,resource,action,ip_address,timestamp,status,device_type
674,164,hr-db,Read,49.42.182.78,2024-02-09 04:20:00,Failure,Mobile
675,31,/settings,Delete,92.27.190.107,2024-06-23 00:33:00,Success,Server
676,183,hr-db,Read,3.218.51.95,2024-10-09 15:44:00,Success,Desktop
677,153,email-server,Export,167.247.225.112,2024-10-14 12:20:00,Success,Server
678,54,/settings,Export,214.103.34.29,2024-06-30 22:08:00,Success,Server
679,118,/dashboard,Export,146.102.135.98,2024-08-19 00:17:00,Success,Mobile
680,116,/finance/reports,Export,209.202.39.125,2024-08-22 07:55:00,Success,Server
681,113,email-server,Export,196.4.146.176,2024-12-12 02:23:00,Success,Server
682,165,email-server,Logout,26.82.216.254,2024-10-18 21:14:00,Success,Desktop
683,138,/audit-logs,Export,6.76.45.143,2024-10-11 02:39:00,Success,Server
684,49,/settings,Logout,199.123.80.78,2024-10-23 13:13:00,Success,Mobile
685,194,/api/data,Logout,169.59.63.140,2024-06-19 16:31:00,Failure,Server
686,128,/admin/users,Export,200.5.244.148,2024-03-11 04:04:00,Success,Server
687,68,/dashboard,Write,124.63.119.16,2024-06-08 03:47:00,Success,Desktop
688,169,hr-db,Write,117.2.201.55,2024-11-13 20:42:00,Success,Server
689,80,/settings,Logout,175.80.13.196,2025-01-22 23:01:00,Success,Desktop
690,56,/audit-logs,Delete,95.198.163.220,2024-03-01 22:18:00,Success,Mobile
691,179,/hr/payroll,Logout,220.72.50.78,2024-09-18 18:30:00,Success,Server
692,66,email-server,Write,124.250.219.6,2024-03-19 18:27:00,Success,Server
693,113,/finance/reports,Export,16.43.137.238,2024-05-01 19:25:00,Success,Server
694,50,/settings,Delete,61.235.42.242,2024-03-06 02:27:00,Success,Desktop
695,182,/hr/payroll,Export,209.161.74.146,2025-01-21 08:04:00,Failure,Mobile
696,96,hr-db,Write,148.39.2.213,2024-04-11 16:59:00,Success,Mobile
697,142,/admin/users,Read,183.195.57.99,2024-08-11 02:00:00,Failure,Desktop
698,32,email-server,Export,94.18.173.18,2024-06-17 13:11:00,Success,Desktop
699,53,/api/data,Delete,95.68.201.61,2024-04-22 23:48:00,Success,Desktop
700,79,hr-db,Export,129.130.172.255,2024-09-04 12:53:00,Success,Mobile
701,188,/api/data,Write,111.73.128.205,2024-10-21 17:35:00,Failure,Desktop
702,1,/settings,Read,55.146.177.68,2024-12-29 20:13:00,Success,Mobile
703,144,finance-db,Login,76.9.98.113,2024-07-07 22:38:00,Success,Server
704,27,/api/data,Logout,67.14.149.67,2024-03-26 21:04:00,Success,Server
705,93,/dashboard,Logout,35.50.27.117,2024-12-10 05:37:00,Success,Desktop
706,40,finance-db,Logout,211.200.218.213,2024-08-03 03:19:00,Success,Server
707,172,/admin/users,Read,218.125.28.66,2024-02-06 10:32:00,Success,Server
708,189,/hr/payroll,Write,218.130.71.142,2024-09-03 16:50:00,Success,Desktop
709,195,/dashboard,Login,45.108.143.56,2024-05-27 22:26:00,Failure,Mobile
710,15,/dashboard,Write,208.1.242.120,2024-12-01 23:15:00,Success,Server
711,136,/hr/payroll,Logout,5.112.137.110,2024-03-27 13:26:00,Success,Server
712,97,hr-db,Logout,16.199.146.63,2024-12-20 02:22:00,Success,Mobile
713,26,email-server,Write,42.136.248.86,2024-07-30 14:18:00,Success,Mobile
714,44,/admin/users,Logout,8.10.238.69,2024-06-21 13:44:00,Success,Server
715,68,/dashboard,Write,27.5.239.25,2024-11-09 15:34:00,Success,Mobile
716,13,/admin/users,Read,43.195.31.139,2024-08-31 19:26:00,Success,Mobile
717,35,finance-db,Write,72.246.86.203,2024-09-27 19:31:00,Success,Server
718,97,/settings,Logout,203.110.44.89,2024-10-18 12:35:00,Success,Server
719,191,/settings,Login,87.170.180.158,2024-10-15 04:34:00,Success,Server
720,116,/finance/reports,Write,211.191.1.224,2024-11-19 12:42:00,Success,Desktop
721,90,hr-db,Read,97.65.137.201,2024-09-18 17:24:00,Success,Desktop
722,44,hr-db,Logout,120.165.28.119,2024-05-23 15:55:00,Success,Mobile
723,169,/finance/reports,Export,92.3.129.128,2024-02-11 21:14:00,Success,Desktop
724,173,email-server,Write,7.202.183.202,2024-08-09 05:58:00,Success,Desktop
725,25,/settings,Logout,150.29.27.16,2024-07-03 15:51:00,Success,Desktop
726,198,email-server,Login,87.33.228.112,2025-01-06 17:30:00,Success,Mobile
727,94,/admin/users,Write,71.180.10.193,2024-07-03 17:58:00,Success,Mobile
728,145,finance-db,Write,216.141.44.180,2024-06-17 11:20:00,Failure,Mobile
729,179,hr-db,Write,65.145.158.111,2024-07-21 08:44:00,Success,Mobile
730,118,/admin/users,Delete,37.236.246.157,2024-11-14 02:39:00,Success,Mobile
731,156,/settings,Read,172.208.139.121,2024-06-26 20:04:00,Success,Server
732,54,/settings,Delete,64.53.27.66,2024-12-26 02:48:00,Success,Desktop
733,65,/admin/users,Login,17.85.185.243,2024-10-30 10:25:00,Success,Server
734,161,/audit-logs,Read,192.239.212.206,2024-05-14 22:21:00,Success,Server
735,41,/finance/reports,Write,91.97.105.193,2024-12-04 16:16:00,Success,Mobile
736,23,hr-db,Write,141.159.47.206,2024-02-18 15:53:00,Failure,Server
737,111,/api/data,Login,114.118.226.183,2024-12-04 06:26:00,Success,Desktop
738,178,/audit-logs,Write,20.167.28.77,2025-01-03 05:06:00,Success,Mobile
739,98,/dashboard,Login,166.31.110.228,2024-04-09 19:59:00,Success,Desktop
740,38,email-server,Export,3.15.152.7,2024-03-05 14:44:00,Success,Desktop
741,73,/hr/payroll,Login,30.229.28.226,2024-05-10 10:18:00,Success,Desktop
742,109,/settings,Delete,173.159.224.114,2025-01-11 12:43:00,Success,Desktop
743,11,/settings,Write,73.167.150.61,2024-04-01 01:28:00,Success,Server
744,69,/hr/payroll,Login,139.103.24.51,2024-08-16 00:00:00,Success,Desktop
745,140,/settings,Delete,168.24.204.189,2024-05-20 14:45:00,Success,Mobile
746,116,/settings,Write,35.71.107.18,2024-03-24 02:32:00,Success,Server
747,7,/settings,Login,44.183.106.139,2024-11-23 13:15:00,Success,Desktop
748,44,/admin/users,Delete,34.231.74.124,2025-01-03 13:08:00,Success,Mobile
749,142,hr-db,Login,20.194.63.142,2024-05-11 08:00:00,Success,Server
750,171,/audit-logs,Delete,39.224.215.133,2024-09-11 11:53:00,Success,Desktop
751,111,/finance/reports,Delete,102.210.27.137,2024-07-10 03:24:00,Success,Server
752,108,/hr/payroll,Login,147.3.80.5,2024-06-06 06:40:00,Success,Server
753,24,finance-db,Delete,136.195.7.3,2024-02-18 09:04:00,Failure,Server
754,178,/settings,Logout,132.114.253.210,2024-07-17 10:09:00,Success,Mobile
755,115,finance-db,Export,155.137.71.107,2025-01-03 13:38:00,Success,Server
756,173,/hr/payroll,Logout,50.96.231.146,2024-10-18 23:16:00,Success,Server
757,176,/admin/users,Export,221.200.31.221,2025-01-02 08:33:00,Success,Mobile
758,3,finance-db,Write,59.92.132.183,2024-02-04 14:39:00,Success,Mobile
759,117,finance-db,Export,44.122.52.117,2024-04-14 18:56:00,Success,Desktop
760,74,/api/data,Login,83.153.84.52,2024-07-07 05:00:00,Success,Server
761,48,finance-db,Delete,218.21.112.221,2024-01-26 20:08:00,Failure,Server
762,142,/hr/payroll,Read,145.234.173.25,2024-02-14 13:47:00,Success,Desktop
763,137,/finance/reports,Write,58.236.245.212,2024-08-21 23:41:00,Success,Server
764,172,email-server,Delete,4.240.80.88,2024-07-11 12:49:00,Success,Desktop
765,2,/admin/users,Login,52.116.144.174,2024-03-09 16:14:00,Success,Mobile
766,159,/hr/payroll,Login,199.150.75.176,2024-12-04 15:40:00,Success,Desktop
767,6,/settings,Logout,46.228.186.207,2024-12-21 15:54:00,Success,Server
768,137,/audit-logs,Login,161.185.128.253,2024-06-22 06:31:00,Success,Server
769,181,/settings,Read,15.169.171.71,2024-02-03 19:55:00,Success,Mobile
770,40,/settings,Read,215.77.242.106,2024-06-07 10:18:00,Failure,Mobile
771,71,/audit-logs,Write,112.189.236.201,2024-08-27 13:34:00,Success,Server
772,147,/admin/users,Logout,64.128.93.150,2024-03-16 23:14:00,Failure,Server
773,77,/settings,Login,126.107.158.43,2024-10-23 10:55:00,Success,Desktop
774,26,finance-db,Export,115.141.99.71,2024-11-26 18:46:00,Success,Server
775,54,finance-db,Read,143.80.247.135,2024-02-12 18:32:00,Success,Desktop
776,11,/audit-logs,Delete,88.189.207.253,2024-10-22 19:15:00,Success,Mobile
777,152,finance-db,Read,73.74.143.40,2024-03-27 07:24:00,Success,Mobile
778,183,/dashboard,Logout,41.211.236.129,2024-08-17 22:28:00,Success,Desktop
779,82,email-server,Export,24.69.173.169,2025-01-21 17:37:00,Success,Mobile
780,179,/admin/users,Logout,83.220.133.228,2024-09-27 15:08:00,Success,Desktop
781,191,/finance/reports,Write,118.247.224.55,2024-09-15 16:59:00,Success,Desktop
782,173,/finance/reports,Read,207.110.15.245,2024-06-06 17:59:00,Success,Server
783,178,/audit-logs,Read,15.122.17.184,2024-08-27 12:38:00,Success,Desktop
784,37,finance-db,Export,95.250.45.92,2024-08-28 05:24:00,Success,Mobile
785,200,/audit-logs,Login,152.224.110.245,2024-11-15 04:22:00,Success,Server
786,33,/settings,Login,74.64.150.246,2024-04-27 18:47:00,Success,Server
787,144,/settings,Login,31.64.145.157,2024-03-20 10:41:00,Success,Mobile
788,37,/api/data,Read,189.100.16.148,2024-10-10 09:28:00,Failure,Server
789,26,/hr/payroll,Read,200.207.101.236,2024-06-03 18:30:00,Success,Mobile
790,161,/hr/payroll,Write,33.218.54.4,2024-09-19 11:26:00,Success,Mobile
791,189,/admin/users,Read,63.18.241.249,2024-12-18 04:33:00,Success,Desktop
792,77,/dashboard,Logout,96.118.139.217,2024-11-30 09:09:00,Success,Mobile
793,193,finance-db,Logout,170.150.196.125,2024-03-21 01:14:00,Success,Server
794,11,finance-db,Logout,102.44.50.158,2025-01-09 07:06:00,Success,Server
795,96,/dashboard,Logout,1.15.32.52,2024-09-08 17:53:00,Success,Server
796,109,/hr/payroll,Read,74.220.201.111,2024-11-28 18:19:00,Success,Server
797,171,/api/data,Delete,63.255.193.220,2024-11-16 20:21:00,Success,Desktop
798,76,/audit-logs,Read,93.222.158.78,2024-08-21 22:43:00,Success,Mobile
799,123,hr-db,Write,57.90.232.85,2024-07-23 00:11:00,Success,Mobile
800,73,/admin/users,Login,64.52.29.198,2024-02-24 09:12:00,Success,Desktop
801,82,/dashboard,Delete,1.211.251.157,2024-09-20 00:14:00,Success,Desktop
802,27,email-server,Delete,171.157.116.147,2024-09-23 14:35:00,Success,Desktop
803,192,finance-db,Export,21.144.81.114,2024-01-25 11:25:00,Success,Desktop
804,143,hr-db,Export,9.22.157.80,2024-01-27 15:16:00,Success,Desktop
805,146,/settings,Write,220.100.0.96,2024-08-23 11:21:00,Success,Desktop
806,177,/settings,Logout,88.55.187.27,2024-10-17 05:19:00,Success,Desktop
807,164,/admin/users,Export,188.196.45.106,2024-09-29 02:29:00,Success,Mobile
808,171,finance-db,Logout,169.136.26.17,2024-07-10 16:36:00,Success,Mobile
809,45,finance-db,Delete,213.27.174.187,2024-07-16 05:49:00,Success,Mobile
810,76,/finance/reports,Export,17.128.156.176,2024-02-13 21:06:00,Success,Desktop
811,28,/api/data,Delete,42.117.165.68,2024-06-11 03:06:00,Success,Desktop
812,114,/dashboard,Export,49.10.100.66,2024-11-05 15:27:00,Success,Desktop
813,162,/hr/payroll,Login,33.124.184.191,2024-03-30 03:21:00,Success,Mobile
814,34,/api/data,Delete,36.206.22.112,2024-11-09 19:14:00,Failure,Mobile
815,175,email-server,Read,136.150.38.141,2024-10-03 08:52:00,Success,Mobile
816,1,/hr/payroll,Export,108.145.88.150,2024-09-06 20:49:00,Success,Desktop
817,98,/hr/payroll,Export,93.52.175.99,2025-01-07 00:38:00,Success,Desktop
818,113,finance-db,Login,199.226.191.76,2024-07-04 17:39:00,Success,Server
819,92,/hr/payroll,Logout,71.228.84.215,2024-01-28 08:22:00,Success,Desktop
820,179,/dashboard,Logout,67.252.136.41,2024-06-02 12:36:00,Success,Mobile
821,25,/admin/users,Delete,12.58.255.125,2024-10-26 19:25:00,Success,Desktop
822,43,/dashboard,Delete,2.4.125.100,2024-07-05 12:50:00,Success,Server
823,19,/audit-logs,Login,150.32.179.149,2024-03-03 03:49:00,Success,Desktop
824,152,email-server,Read,216.69.116.188,2024-03-15 13:39:00,Success,Desktop
825,199,/finance/reports,Write,123.165.255.158,2024-12-17 04:13:00,Success,Server
826,109,hr-db,Login,4.91.48.123,2024-04-29 16:00:00,Success,Desktop
827,61,/finance/reports,Write,206.44.126.205,2024-02-24 16:30:00,Success,Desktop
828,60,hr-db,Logout,215.228.213.17,2024-02-08 07:45:00,Success,Server
829,40,/finance/reports,Delete,99.84.242.2,2024-01-23 07:45:00,Success,Server
830,174,email-server,Export,218.47.172.5,2024-02-27 15:54:00,Failure,Server
831,81,hr-db,Login,7.169.183.121,2024-07-13 22:30:00,Success,Server
832,164,/audit-logs,Export,212.85.254.215,2024-09-25 02:23:00,Failure,Server
833,60,/hr/payroll,Login,43.178.246.81,2024-12-24 03:01:00,Success,Server
834,59,finance-db,Read,68.126.225.192,2024-09-20 06:55:00,Success,Desktop
835,112,/hr/payroll,Login,129.228.47.205,2024-03-23 16:52:00,Success,Server
836,29,hr-db,Delete,59.10.50.239,2024-06-02 01:16:00,Success,Mobile
837,62,hr-db,Read,189.71.220.60,2025-01-04 00:34:00,Success,Server
838,41,/audit-logs,Login,52.125.197.70,2024-04-15 03:07:00,Success,Desktop
839,155,/admin/users,Delete,223.63.198.48,2024-11-29 03:25:00,Success,Mobile
840,111,finance-db,Export,147.111.179.245,2024-11-24 01:53:00,Success,Mobile
841,37,/dashboard,Read,112.99.132.202,2024-06-21 10:12:00,Success,Desktop
842,175,/admin/users,Delete,8.35.72.168,2024-01-19 08:09:00,Success,Server
843,93,hr-db,Read,170.216.186.19,2024-10-08 11:06:00,Success,Mobile
844,158,email-server,Logout,21.137.9.34,2024-09-07 10:53:00,Success,Mobile
845,135,/finance/reports,Read,218.179.162.130,2024-04-27 00:58:00,Failure,Desktop
846,197,/dashboard,Read,143.111.255.6,2024-11-07 18:36:00,Success,Desktop
847,125,/dashboard,Write,20.14.29.193,2024-12-06 23:27:00,Success,Desktop
848,105,email-server,Delete,63.198.132.166,2024-06-11 11:21:00,Success,Mobile
849,2,finance-db,Delete,69.35.144.54,2024-08-30 17:57:00,Success,Mobile
850,100,/api/data,Delete,52.123.108.62,2024-01-05 04:38:00,Success,Desktop
851,132,/hr/payroll,Login,19.38.88.58,2024-09-17 08:36:00,Success,Server
852,197,/admin/users,Write,119.8.163.81,2024-05-18 10:38:00,Success,Server
853,110,/api/data,Login,102.79.177.200,2024-09-30 16:31:00,Success,Server
854,136,email-server,Delete,42.177.147.226,2024-09-27 16:41:00,Success,Mobile
855,29,/audit-logs,Write,193.61.39.119,2025-01-03 00:50:00,Success,Server
856,100,/admin/users,Read,171.90.86.135,2024-12-11 00:21:00,Failure,Server
857,25,/dashboard,Export,40.205.55.78,2024-08-21 18:41:00,Success,Desktop
858,48,finance-db,Login,125.26.40.2,2024-06-20 15:21:00,Success,Desktop
859,150,/finance/reports,Read,195.2.20.118,2024-10-03 22:32:00,Success,Desktop
860,198,/hr/payroll,Delete,113.199.133.102,2024-10-29 03:47:00,Success,Desktop
861,186,/finance/reports,Login,21.22.239.227,2024-11-02 14:38:00,Success,Server
862,44,/audit-logs,Logout,17.63.166.61,2024-12-13 12:59:00,Success,Server
863,77,/admin/users,Export,62.144.225.6,2024-05-29 00:47:00,Success,Desktop
864,64,email-server,Logout,40.161.150.30,2024-03-30 12:02:00,Success,Server
865,3,/settings,Logout,83.197.37.97,2024-10-01 14:59:00,Success,Desktop
866,138,/settings,Read,175.134.53.48,2024-07-25 21:44:00,Failure,Mobile
867,108,finance-db,Read,14.106.99.63,2024-12-11 16:27:00,Success,Desktop
868,34,hr-db,Logout,120.27.193.130,2025-01-26 12:48:00,Success,Server
869,11,/admin/users,Login,186.160.45.187,2024-11-24 08:35:00,Success,Desktop
870,105,/settings,Read,25.106.237.16,2024-10-09 21:44:00,Success,Mobile
871,89,/finance/reports,Login,56.183.107.107,2024-08-09 21:12:00,Success,Server
872,52,/finance/reports,Delete,95.23.0.162,2024-08-25 07:59:00,Success,Desktop
873,169,/settings,Write,13.16.215.41,2024-09-17 19:15:00,Success,Mobile
874,114,/admin/users,Read,171.95.44.225,2024-04-05 11:45:00,Success,Server
875,32,/audit-logs,Delete,148.58.232.239,2024-06-24 05:37:00,Success,Desktop
876,107,/audit-logs,Read,217.159.82.146,2024-08-03 19:18:00,Success,Server
877,127,/dashboard,Export,109.88.121.156,2024-02-28 09:20:00,Failure,Server
878,126,/api/data,Write,3.176.9.102,2024-07-05 03:53:00,Success,Server
879,89,/dashboard,Logout,43.43.100.251,2024-05-29 10:37:00,Success,Desktop
880,183,/finance/reports,Logout,131.130.94.152,2024-05-30 17:09:00,Success,Mobile
881,108,/api/data,Logout,199.82.243.235,2024-09-13 07:11:00,Success,Desktop
882,142,email-server,Export,90.225.170.84,2024-04-18 10:14:00,Success,Mobile
883,32,/finance/reports,Write,24.174.142.128,2024-04-30 14:53:00,Success,Server
884,79,finance-db,Delete,65.128.140.45,2024-09-07 10:35:00,Success,Desktop
885,143,finance-db,Write,80.160.78.91,2024-05-18 06:13:00,Success,Desktop
886,107,/dashboard,Write,74.121.23.121,2024-10-01 18:25:00,Failure,Desktop
887,86,/api/data,Export,23.119.224.173,2024-08-06 00:53:00,Success,Mobile
888,182,/api/data,Logout,2.223.224.220,2024-10-22 17:37:00,Success,Server
889,190,/admin/users,Delete,196.138.50.151,2024-01-03 14:22:00,Success,Desktop
890,187,/api/data,Login,166.62.147.22,2024-07-06 23:36:00,Failure,Server
891,160,/settings,Export,86.235.244.83,2024-09-13 15:00:00,Success,Desktop
892,137,/finance/reports,Read,144.47.65.234,2024-11-04 07:13:00,Success,Mobile
893,130,/settings,Export,58.246.13.95,2025-01-14 22:14:00,Success,Server
894,28,hr-db,Export,99.76.89.93,2024-01-04 13:17:00,Success,Mobile
895,131,/finance/reports,Export,210.199.177.112,2025-01-03 07:21:00,Success,Mobile
896,173,hr-db,Logout,87.16.212.245,2024-02-06 03:36:00,Success,Server
897,44,/finance/reports,Delete,63.210.189.179,2024-05-06 02:44:00,Success,Server
898,138,email-server,Read,120.106.25.32,2024-07-03 07:22:00,Success,Server
899,116,/settings,Write,3.63.165.228,2024-04-19 16:21:00,Failure,Mobile
900,195,email-server,Write,102.81.26.93,2024-12-29 04:48:00,Success,Mobile
901,116,/audit-logs,Read,138.76.179.250,2024-01-23 06:20:00,Failure,Server
902,144,/audit-logs,Login,62.201.92.26,2024-11-25 10:13:00,Success,Mobile
903,86,email-server,Read,117.217.161.113,2024-11-07 15:42:00,Success,Server
904,171,/settings,Write,89.133.193.14,2024-07-19 19:28:00,Success,Mobile
905,47,/hr/payroll,Login,68.240.3.10,2024-03-23 09:17:00,Success,Server
906,134,/audit-logs,Login,110.216.232.174,2024-03-28 22:14:00,Success,Mobile
907,199,/admin/users,Export,50.67.122.151,2024-03-07 08:01:00,Success,Mobile
908,166,/finance/reports,Delete,169.225.41.253,2024-09-04 18:34:00,Success,Mobile
909,151,/hr/payroll,Delete,155.197.170.96,2024-12-23 23:58:00,Success,Server
910,112,email-server,Export,66.82.19.175,2024-02-28 08:59:00,Success,Mobile
911,150,hr-db,Delete,1.42.203.252,2024-12-23 00:05:00,Success,Server
912,148,/settings,Delete,70.206.236.161,2024-06-16 03:00:00,Failure,Server
913,27,/settings,Read,27.97.56.235,2024-12-10 04:23:00,Success,Mobile
914,72,/admin/users,Read,174.149.168.106,2024-02-07 15:39:00,Success,Server
915,35,/finance/reports,Delete,51.231.32.109,2024-02-21 20:30:00,Success,Mobile
916,38,/finance/reports,Read,205.253.43.129,2024-07-19 04:52:00,Success,Mobile
917,88,/audit-logs,Login,70.38.70.46,2024-08-15 15:26:00,Success,Mobile
918,80,/admin/users,Login,24.153.186.245,2024-08-15 04:01:00,Success,Desktop
919,181,/hr/payroll,Read,169.144.173.113,2024-10-02 22:23:00,Success,Mobile
920,40,/settings,Logout,159.107.39.111,2024-09-20 10:41:00,Success,Desktop
921,37,/finance/reports,Read,181.0.43.212,2024-08-28 16:22:00,Success,Server
922,79,/settings,Write,160.17.102.180,2024-10-08 01:18:00,Success,Server
923,117,finance-db,Login,218.18.197.63,2024-11-07 09:08:00,Success,Mobile
924,178,/audit-logs,Logout,97.11.85.62,2024-02-06 14:30:00,Failure,Mobile
925,155,email-server,Write,61.75.195.82,2024-02-12 15:21:00,Success,Desktop
926,9,/admin/users,Write,140.163.238.68,2024-03-02 20:29:00,Success,Server
927,157,/dashboard,Read,76.176.221.203,2024-05-10 11:56:00,Success,Server
928,165,email-server,Login,110.150.47.91,2024-04-22 01:12:00,Success,Server
929,131,email-server,Logout,199.191.61.137,2024-05-05 19:04:00,Success,Server
930,200,/dashboard,Logout,175.50.235.182,2024-12-29 01:07:00,Success,Desktop
931,63,/dashboard,Delete,134.200.128.38,2024-09-01 09:11:00,Failure,Mobile
932,70,/audit-logs,Delete,92.162.196.46,2024-04-20 10:09:00,Success,Desktop
933,75,/api/data,Delete,89.219.103.90,2024-09-25 08:01:00,Success,Mobile
934,173,/settings,Delete,178.26.107.181,2024-01-06 14:19:00,Success,Server
935,15,/finance/reports,Delete,223.212.123.126,2024-04-01 14:27:00,Success,Server
936,162,/settings,Write,80.46.83.88,2024-03-29 17:48:00,Success,Desktop
937,195,finance-db,Login,73.101.141.108,2024-11-21 19:40:00,Success,Mobile
938,36,/dashboard,Export,33.111.197.115,2024-12-14 02:19:00,Success,Server
939,146,/audit-logs,Export,43.69.240.52,2024-11-17 18:05:00,Success,Desktop
940,200,/admin/users,Read,111.85.136.165,2024-11-30 00:26:00,Success,Server
941,184,/settings,Write,199.131.180.83,2025-01-10 20:37:00,Success,Server
942,79,email-server,Read,116.231.219.67,2024-10-21 10:05:00,Success,Mobile
943,97,/finance/reports,Read,189.62.165.194,2024-01-12 06:49:00,Success,Server
944,68,/admin/users,Write,59.150.107.6,2024-01-15 00:21:00,Failure,Desktop
945,92,/settings,Delete,150.202.222.116,2024-08-28 09:34:00,Success,Server
946,127,/finance/reports,Logout,84.120.237.67,2024-02-07 00:26:00,Success,Server
947,136,/api/data,Read,193.145.163.40,2024-08-26 14:15:00,Success,Mobile
948,143,/api/data,Export,31.176.231.111,2024-05-12 02:11:00,Success,Mobile
949,14,/settings,Export,144.219.70.154,2024-05-04 09:22:00,Success,Desktop
950,2,email-server,Login,90.81.235.227,2024-02-23 01:10:00,Success,Server
951,38,/audit-logs,Write,87.239.193.156,2024-06-24 14:42:00,Success,Mobile
952,60,/api/data,Read,150.141.3.188,2024-02-07 14:47:00,Success,Desktop
953,191,/admin/users,Read,99.252.254.214,2024-01-21 08:46:00,Failure,Mobile
954,94,email-server,Delete,63.150.56.135,2024-05-19 12:25:00,Success,Mobile
955,37,email-server,Login,213.254.81.211,2024-04-14 02:08:00,Success,Desktop
956,28,/api/data,Export,68.118.211.171,2024-04-03 12:22:00,Success,Desktop
957,58,/audit-logs,Write,148.174.115.94,2024-09-30 11:03:00,Success,Mobile
958,93,/hr/payroll,Logout,106.162.145.38,2024-05-04 11:23:00,Success,Server
959,68,/audit-logs,Delete,177.151.107.119,2024-12-03 05:02:00,Success,Mobile
960,182,finance-db,Login,161.149.97.121,2024-03-01 19:15:00,Success,Mobile
961,78,/api/data,Export,49.133.155.109,2024-08-08 11:44:00,Success,Desktop
962,194,finance-db,Logout,176.167.177.212,2024-03-21 15:26:00,Success,Desktop
963,162,/audit-logs,Read,215.224.8.66,2024-08-11 21:33:00,Success,Desktop
964,70,/hr/payroll,Logout,136.145.204.238,2024-09-04 01:17:00,Success,Mobile
965,95,/finance/reports,Logout,159.174.52.66,2024-02-22 23:14:00,Success,Mobile
966,57,hr-db,Write,24.239.159.49,2024-02-07 02:12:00,Success,Server
967,183,/settings,Delete,50.98.146.37,2024-05-20 11:31:00,Failure,Server
968,173,finance-db,Login,114.83.226.155,2024-03-25 20:38:00,Success,Mobile
969,172,/audit-logs,Delete,147.200.2.29,2024-10-06 19:00:00,Success,Desktop
970,20,/finance/reports,Login,61.56.26.30,2024-10-01 03:36:00,Success,Desktop
971,93,/hr/payroll,Delete,15.251.112.35,2024-06-20 17:59:00,Success,Server
972,12,/settings,Logout,146.18.86.255,2024-02-21 00:28:00,Success,Server
973,11,/settings,Write,209.184.171.41,2024-09-09 18:53:00,Success,Desktop
974,144,email-server,Read,62.60.150.29,2024-06-21 13:15:00,Success,Server
975,164,/api/data,Write,205.9.44.34,2024-03-26 23:35:00,Success,Desktop
976,147,/api/data,Login,123.37.145.193,2024-08-02 06:14:00,Success,Server
977,27,hr-db,Login,191.98.238.108,2024-03-20 04:09:00,Success,Mobile
978,171,/hr/payroll,Export,107.96.159.37,2024-02-15 15:35:00,Success,Server
979,47,email-server,Write,146.238.179.71,2024-02-07 01:48:00,Success,Desktop
980,169,/finance/reports,Export,64.166.170.167,2024-12-06 17:49:00,Success,Mobile
981,181,finance-db,Login,36.196.58.64,2024-03-18 02:13:00,Success,Server
982,56,/admin/users,Delete,92.78.133.111,2024-05-07 07:39:00,Success,Desktop
983,74,hr-db,Logout,3.42.144.151,2024-03-29 13:55:00,Success,Mobile
984,3,/admin/users,Export,196.169.1.39,2024-02-23 15:17:00,Success,Mobile
985,158,/finance/reports,Read,143.217.45.135,2024-12-19 08:30:00,Success,Desktop
986,197,/api/data,Logout,80.158.125.41,2024-07-23 15:57:00,Success,Mobile
987,42,/settings,Login,72.60.61.58,2024-12-15 19:43:00,Success,Mobile
988,5,finance-db,Logout,14.199.91.66,2024-06-07 20:19:00,Success,Server
989,76,email-server,Write,54.80.87.38,2025-01-31 22:06:00,Success,Desktop
990,114,finance-db,Export,203.248.71.7,2024-09-10 17:38:00,Success,Mobile
991,139,email-server,Export,194.51.133.42,2024-09-11 17:07:00,Failure,Desktop
992,112,/dashboard,Delete,194.184.64.190,2024-01-26 04:59:00,Success,Server
993,50,/settings,Delete,36.146.116.81,2024-08-11 12:21:00,Success,Mobile
994,168,email-server,Write,87.71.79.248,2024-04-20 01:28:00,Success,Server
995,116,/hr/payroll,Write,18.213.194.149,2025-01-22 11:53:00,Success,Desktop
996,28,/settings,Logout,48.180.234.188,2024-12-11 23:39:00,Success,Desktop
997,20,/api/data,Logout,117.156.165.87,2024-10-12 12:48:00,Success,Server
998,41,email-server,Read,219.53.122.91,2024-07-25 23:56:00,Failure,Desktop
999,41,/hr/payroll,Logout,203.165.187.39,2024-06-16 08:19:00,Success,Server
1000,64,/audit-logs,Write,199.114.39.18,2024-12-02 06:48:00,Failure,Server
1001,179,/hr/payroll,Write,48.249.170.79,2024-07-29 18:06:00,Success,Mobile
1002,146,hr-db,Logout,125.222.157.157,2024-04-10 00:11:00,Success,Desktop
1003,81,/audit-logs,Delete,129.73.112.16,2024-05-12 08:37:00,Success,Server
1004,151,/dashboard,Delete,45.218.103.136,2024-12-04 09:28:00,Success,Server
1005,103,email-server,Read,79.81.90.13,2025-01-17 12:36:00,Success,Server
1006,93,hr-db,Read,146.183.167.254,2024-11-28 17:15:00,Success,Server
1007,5,/audit-logs,Delete,119.50.97.117,2024-09-14 19:48:00,Success,Desktop
1008,84,finance-db,Login,6.39.230.79,2024-12-06 12:47:00,Success,Desktop
1009,56,finance-db,Export,208.168.88.10,2024-07-15 21:10:00,Success,Mobile
1010,174,/admin/users,Delete,182.178.89.141,2024-06-29 22:57:00,Success,Mobile
